DimB_SK,businessname,dbaname,legalowner,namelast,namefirst,address,city,state,zip,property_id,dayphn,Latitude,Longitude,BusinessConcat
3001000,Fidelity 245 Cafe,,BDC SUMMER ST 121A LP,Flik International Corp.,Attn: Licensing,245   Summer ST,Boston,MA,02210,131985,+16172267525,42.351395,-71.053852,Fidelity 245 CafeFlik International Corp.Attn: Licensing131985
3001001,Fidelity Beanery,,BDC SUMMER ST 121A LP,Flik International Corp.,Attn: Licensing,245   Summer ST,Boston,MA,02210,131985,+16172267525,42.351395,-71.053852,Fidelity BeaneryFlik International Corp.Attn: Licensing131985
3001002,Finagle A Bagel,,,FINALGE A BAGEL,ATTN: Human Resources,275  Cambridge St,Boston,MA,02114,155973,+16172138400,42.361357,-71.068227,Finagle A BagelFINALGE A BAGELATTN: Human Resources155973
3001003,Fins Sushi & Grill  Inc.,,ROGARIS CHRISTOS J TS,Zheng,Xue Yan,354  Chestnut Hill AV,Brighton,MA,02135,31866,+16177310018,42.33691,-71.15157,Fins Sushi & Grill  Inc.ZhengXue Yan31866
3001004,"Fiorella's Express",,SIDIROPOULOS SOCRATIS ETAL,Remon M. Karian,"",2   Tremont PL,Brighton,MA,02135,154803,+16177830999,42.350616,-71.172334,"Fiorella's ExpressRemon M. Karian154803"
3001005,"Fiouna's",,,Persian Fusion Cuisine LLC,Mehrdad Jalilan,90   Peterborough ST,Boston,MA,02215,156232,+16174582115,42.343074,-71.099029,"Fiouna'sPersian Fusion Cuisine LLCMehrdad Jalilan156232"
3001006,Fish Shack,,,Brown,William,312   Bowdoin ST,Dorchester,MA,02122,352366,+10000000000,0,0,Fish ShackBrownWilliam352366
3001007,Fisher College Cafe,,FISHER SCHOOL,Aramark Campus Services,"",118  Beacon ST,Boston,MA,02116,9518,+16179088096,42.35525,-71.07414,Fisher College CafeAramark Campus Services9518
3001008,"Fiskie's Cafe",,SAPONTE,XZelent Inc.,Zhirong Xiang,27  Harbor Point BLVD,Dorchester,MA,02125,157978,+16172828288,42.318879,-71.042291,"Fiskie's CafeXZelent Inc.Zhirong Xiang157978"
3001009,Five Guys,,MCDONALDS CORP,Hyde Park Burgers LLC,Att: Accounts Payable,58   Summer ST,Boston,MA,02110,132027,+16172086236,42.35081,-71.130724,Five GuysHyde Park Burgers LLCAtt: Accounts Payable132027
3001010,Five Guys,,,Hyde Park Burgers LLC,Att: Accounts Payable,263  Huntington AVE,Boston,MA,02115,351587,+16172086236,42.35081,-71.130724,Five GuysHyde Park Burgers LLCAtt: Accounts Payable351587
3001011,Five Guys,,TALE CONSTANTINE G,Hyde Park Burgers LLC,Att: Accounts Payable,1213   Commonwealth AVE,Allston,MA,02134,37122,+16172086236,42.35081,-71.130724,Five GuysHyde Park Burgers LLCAtt: Accounts Payable37122
3001012,Five Horses Tavern,,ROBERT GUERRIERO  PRESIDN,LLOB Associates L L C,"",535   Columbus AVE,Roxbury,MA,02118,157776,+16177641655,42.341856,-71.08056,Five Horses TavernLLOB Associates L L C157776
3001013,Five Spices House,,"",Liu Owner,Chang,58   Beach ST,Boston,MA,02111,340069,+16175748888,42.35148,-71.06045,Five Spices HouseLiu OwnerChang340069
3001014,Five Star Pizza,,,Cetin,Tamer,616   Gallivan BLVD,Boston,MA,02124,383313,+16178255554,0,0,Five Star PizzaCetinTamer383313
3001015,Flaming Grill & Buffet,,,Zhen Hua Yan,"",950   American Legion HWY,Roslindale,MA,02131,347022,+16463714152,0,0,Flaming Grill & BuffetZhen Hua Yan347022
3001016,Flat Black Coffee,,LEGAL SEA FOODS  INC.RISK /BENEFITS,Flat Black Coffee Co.,David House,255   State ST,Boston,MA,02109,158086,+16175497546,42.35693,-71.05399,Flat Black CoffeeFlat Black Coffee Co.David House158086
3001017,Flat Black Coffee,,TWO SIXTY FRANKLIN INC,House,Jennifer,260   Franklin ST,Boston,MA,02109,60664,+16175497546,42.35693,-71.05399,Flat Black CoffeeHouseJennifer60664
3001018,Flatbread Co.,,,Flatbread Boston Landing LLC,Att: Accounts Payble,76  Guest ST,Brighton,MA,02135,422100,+10000000000,0,0,Flatbread Co.Flatbread Boston Landing LLCAtt: Accounts Payble422100
3001019,Flight Club,,,Flight Club Seaport LLC,Att: Accounts Payable,60  Seaport BLVD,Boston,MA,02210,419846,+18573025558,0,0,Flight ClubFlight Club Seaport LLCAtt: Accounts Payable419846
3001020,Flik @ Goodwin Proctor,,,FLIK INTERNATIONAL,Attn: Licensing,100  Northern AVE,Boston,MA,02210,351934,+16175265403,0,0,Flik @ Goodwin ProctorFLIK INTERNATIONALAttn: Licensing351934
3001021,Flik @ Kirkland & Ellis,,ONE HUNDRED & 200 CLARENDON,Flik International Corp.,Attn: Licensing,200   Clarendon ST,Boston,MA,02116,33209,+16172267525,42.34921,-71.07513,Flik @ Kirkland & EllisFlik International Corp.Attn: Licensing33209
3001022,Flik @ Putnam Investments,,ONE HUNDRED FEDERAL ST LPS,FLIK INTERNATIONAL,Attn: Licensing,100   Federal ST,Boston,MA,02110,57150,+16175265403,42.35477,-71.05613,Flik @ Putnam InvestmentsFLIK INTERNATIONALAttn: Licensing57150
3001023,Flik @ Re:Sources Cafe,,FIDELITY NON-PROFIT MGT,Flik Hospitality,Att: Accounts Payable,33   Congress ST,Boston,MA,02109,42101,+16173857407,42.35785,-71.056905,Flik @ Re:Sources CafeFlik HospitalityAtt: Accounts Payable42101
3001024,Flik @ Skadden  Arps  Slate,,FIVE HUNDRED BOYLSTON WEST,Flik International Corp.,Attn: Licensing,500   Boylston ST,Boston,MA,02116,18333,+16172267525,42.35053,-71.0739,Flik @ Skadden  Arps  SlateFlik International Corp.Attn: Licensing18333
3001025,Flik International @ Merck & Co.,,,Flik International Corp.,"",33   Avenue Louis Pasteur,Boston,MA,02115,6851,+16179922274,42.339769,-71.103259,Flik International @ Merck & Co.Flik International Corp.6851
3001026,Flik International @VCGT,,,Flik International,Att: Accounts Payable,316  Northern AV,Boston,MA,02210,437994,+16173566091,0,0,Flik International @VCGTFlik InternationalAtt: Accounts Payable437994
3001027,Florina Restaurant,,PAPADOPOILOS ELIAS,Cucinatti,John,16   Derne ST,Boston,MA,02114,157366,+16178230584,42.359519,-71.063449,Florina RestaurantCucinattiJohn157366
3001028,Flour Bakery,,,Flour Bakery,Joanne Chang,209  Cambridge ST,Boston,MA,02114,352501,+16179034352,0,0,Flour BakeryFlour BakeryJoanne Chang352501
3001029,Flour Bakery & Cafe,,CFS SEAPORT LLC,Chang,Joanne,12   Farnsworth ST,Boston,MA,02210,56390,+16173384333,42.35137,-71.04881,Flour Bakery & CafeChangJoanne56390
3001030,Flying Embers,,GIUGLIANO SALVATORE TS,Moses,William,152   Hampden ST,Roxbury,MA,02119,68561,+16177088017,42.32779,-71.07492,Flying EmbersMosesWilliam68561
3001031,Fogo de Chao - Churrascaria,,,Fogo de Chao - Churrascaria Boston L L C,"",10   Huntington AVE,Boston,MA,02116,76236,+10000000000,42.348545,-71.077314,Fogo de Chao - ChurrascariaFogo de Chao - Churrascaria Boston L L C76236
3001032,Fomu,,STAMATOS GEORGE C,Hin Tang & Deena Jalal,"",615   Centre ST,Jamaica Plain,MA,02130,28139,+10000000000,42.3538,-71.13733,FomuHin Tang & Deena Jalal28139
3001033,Fomu,,LSDR REALTY LLC,Tang Pres.,Hin,655   Tremont ST,Roxbury,MA,02118,137845,+10000000000,42.3538,-71.13733,FomuTang Pres.Hin137845
3001034,Fomu,,BARROS SUSAN,Wicked Ice L L C,"",477   Cambridge ST,Allston,MA,02134,25142,+10000000000,42.3538,-71.13733,FomuWicked Ice L L C25142
3001035,Fomu Ice Cream,,QUERZOLI LYNNE M,Fomu Tremont Corp.,Deena Jalal,227   Newbury ST,Boston,MA,02116,101444,+10000000000,42.34489,-71.1007,Fomu Ice CreamFomu Tremont Corp.Deena Jalal101444
3001036,Fomu Ice Cream,,,Fomu Tremont Street,Att: Accounts Payable,140  Brookline AV,Boston,MA,02215,22085,+10000000000,42.34489,-71.1007,Fomu Ice CreamFomu Tremont StreetAtt: Accounts Payable22085
3001037,Fomu Ice Cream,,,Jalal,Deena,201   Brookline AVE,Boston,MA,02215,340960,+10000000000,42.34489,-71.1007,Fomu Ice CreamJalalDeena340960
3001038,Food 4 Thought Cafe,,ANDREW KORN  PRES.,Poreci,Jorid,145   Harrison AVE,Boston,MA,02118,157119,+16179099143,42.349909,-71.061999,Food 4 Thought CafePoreciJorid157119
3001039,Food For The Soul,,SIX-51-663 WARREN ST LLC,Yashuv,Shear,651   Warren ST,Dorchester,MA,02121,143328,+16174423300,42.309756,-71.083018,Food For The SoulYashuvShear143328
3001040,Food Opera,,ESSEX 81 LLC,Food Opera Inc.,Albert Leung  Pres.,81   Essex ST,Boston,MA,02111,54339,+10000000000,42.35241,-71.06026,Food OperaFood Opera Inc.Albert Leung  Pres.54339
3001041,Forcella,,SUTERA VINCENT P        ETAL,Flagship Restaurant Group Inc.,Att: Accounts Payable,33  North SQ,Boston,MA,02113,103518,+18572770870,42.3635,-71.05386,ForcellaFlagship Restaurant Group Inc.Att: Accounts Payable103518
3001042,Ford Clubhouse,,JACK LYONS  MANAGER,Aramark,Fenway Park,4  Jersey ST,Boston,MA,02215,156417,+16175366683,42.346723,-71.09868,Ford ClubhouseAramarkFenway Park156417
3001043,Fort Hill Bar & Grill,,"",Pena,Norvia,2801   Washington ST,Roxbury,MA,02119,171110,+16176424262,42.321695,-71.092196,Fort Hill Bar & GrillPenaNorvia171110
3001044,Four Seasons,,,FS Bos (US) LLC,"",1  Dalton ST,Boston,MA,02115,351070,+16173774888,0,0,Four SeasonsFS Bos (US) LLC351070
3001045,Four Seasons Hotel Boston,,FSH BOYLSTON INC,FOUR SEASONS HOTEL,BOSTON,200   Boylston ST,Boston,MA,02116,18111,+13384400000,42.35221,-71.06809,Four Seasons Hotel BostonFOUR SEASONS HOTELBOSTON18111
3001046,Fox & The Knife,,,Akunowicz,Karen,28 W Broadway,South Boston,MA,02127,157809,+16176507649,42.342726,-71.056519,Fox & The KnifeAkunowiczKaren157809
3001047,"Franciscan Children's Cafe",,,"Franciscan Children's","Franciscan Children's",30  Warren ST,Allston,MA,02134,155719,+16172543800,42.350167,-71.14462,"Franciscan Children's CafeFranciscan Children'sFranciscan Children's155719"
3001048,"Fratello's Pizzeria & Shawarma  Inc.",,,Sahakyan,Harutyun,563   Washington ST,Brighton,MA,02135,156325,+16177839464,42.349979,-71.164428,"Fratello's Pizzeria & Shawarma  Inc.SahakyanHarutyun156325"
3001049,Freeport Street Cafeteria,,"",Community Workshops Inc.,"",179   FREEPORT ST,Dorchester,MA,02122,0,+16176911560,42.30375,-71.05454,Freeport Street CafeteriaCommunity Workshops Inc.0
3001050,Freeport Street Cafeteria,,JOSEPH POLLAK CORP,Work Inc.,"",179   Freeport ST,Dorchester,MA,02122,60866,+16176911560,42.30375,-71.05454,Freeport Street CafeteriaWork Inc.60866
3001051,French Quarter,,,Back Deck Inc.,Att: Accounts Payable,545  Washington ST,Boston,MA,02111,355208,+16175425555,0,0,French QuarterBack Deck Inc.Att: Accounts Payable355208
3001052,Frenchie,,,Caza Rossi LLC,Sandrine Rossi,560  Tremont ST,Roxbury,MA,02118,351751,+10000000000,0,0,FrenchieCaza Rossi LLCSandrine Rossi351751
3001053,Fresh Food Generation,,DORCHESTER HOUSE MULTI,Campbell,Cassandria,1345   Dorchester AVE,Dorchester,MA,02122,48294,+16176027185,42.292019,-71.079137,Fresh Food GenerationCampbellCassandria48294
3001054,Fresh Food Generation,,,Fresh Food Generation LLC,Jackson Renshaw,191  Talbot AV,Dorchester,MA,02124,133673,+16176027185,42.292019,-71.079137,Fresh Food GenerationFresh Food Generation LLCJackson Renshaw133673
3001055,Fresh Food Generation,,,J. Renshaw/C. Campbell,"",1   Citywide ST,Boston,MA,02128,0,+16176027185,42.292019,-71.079137,Fresh Food GenerationJ. Renshaw/C. Campbell0
3001056,Fresh Fuel at Granby Commons,,ARAMARK DINING SERVICES,Trustees of Boston University,Director of Safety & Sanitation,213   Bay State RD,Boston,MA,02215,157671,+16173532947,42.350771,-71.102931,Fresh Fuel at Granby CommonsTrustees of Boston UniversityDirector of Safety & Sanitation157671
3001057,"Fresh Life Cafe @ Tuft's Medical Ctr.",,,Aramark Healthcare,"",750   Washington ST,Boston,MA,02111,158017,+16176369820,42.350078,-71.063059,"Fresh Life Cafe @ Tuft's Medical Ctr.Aramark Healthcare158017"
3001058,"Friendly's",,,Mandani,Ekram,100   Terminal RD,East Boston,MA,02128,341357,+16175616478,42.364539,-71.021817,"Friendly'sMandaniEkram341357"
3001059,Friendship BBQ,,BEACH STREET MANAGEMENT INC,Ting,So Lim,40   Harrison AVE,Boston,MA,02111,69834,+19176820038,42.351664,-71.060968,Friendship BBQTingSo Lim69834
3001060,Friendship BBQ Allston,,,Ting,So Lim,103  Brighton AVE,Allston,MA,02134,351773,+19176820038,0,0,Friendship BBQ AllstonTingSo Lim351773
3001061,Frio Rico,,MALDONADO JESUS A,Espinoza,Luzmila,360   Bennington ST,East Boston,MA,02128,14723,+16178319319,42.37985,-71.02658,Frio RicoEspinozaLuzmila14723
3001062,Fritay Restaurant,,,Cange,David & Christina,532   River ST,Boston,MA,02126,387345,+18573647362,0,0,Fritay RestaurantCangeDavid & Christina387345
3001063,Fromage,,,Tatyana Sukennik Pres.,"",399 W Broadway,South Boston,MA,02127,157002,+16173472272,42.338036,-71.050079,FromageTatyana Sukennik Pres.157002
3001064,Froyo World,,B.J. WANG,TLM + B LLC,Ariel Strauss,157   Harvard AVE,Allston,MA,02134,156860,+16177874000,42.351554,-71.13189,Froyo WorldTLM + B LLCAriel Strauss156860
3001065,Fruity Tea,,,Fruity Tea Inc.,Att: Accounts Payable,77  Harvard AVE,Allston,MA,02134,422247,+16172025189,0,0,Fruity TeaFruity Tea Inc.Att: Accounts Payable422247
3001066,Fuel America,,,Apollonia Enterprises L L C,"",152   Chestnut Hill AVE,Brighton,MA,02135,31659,+17817249366,42.363244,-71.124525,Fuel AmericaApollonia Enterprises L L C31659
3001067,Fuel America,,,Apollonia Enterprises L L C,"",200   Terminal RD,East Boston,MA,02128,341353,+17817249366,42.363244,-71.124525,Fuel AmericaApollonia Enterprises L L C341353
3001068,Fuel America,,,MAGALHAES,CARLOS,500   Terminal RD,East Boston,MA,02128,341351,+17817249366,42.363244,-71.124525,Fuel AmericaMAGALHAESCARLOS341351
3001069,Fuel America,,SODEXHO OPERATIONS LLC,Magalhaes,Carlos,114   Western AVE,Allston,MA,02134,157285,+17817249366,42.363244,-71.124525,Fuel AmericaMagalhaesCarlos157285
3001070,Fuji at HSP,,,Liang,Tony,100  High ST,Boston,MA,02110,342934,+16178693222,42.354448,-71.05536,Fuji at HSPLiangTony342934
3001071,Fuji at Ink Block,,,Liang,Tony,350  Harrison AVE,Roxbury,MA,02118,344269,+16178693222,0,0,Fuji at Ink BlockLiangTony344269
3001072,Futago Udon,,BRAHIM BENDOK CRISPY CREPES CAFE,Futago Ya Inc.,Minh Bui,512   Park DR,Boston,MA,02215,156154,+16462383617,42.34779,-71.105861,Futago UdonFutago Ya Inc.Minh Bui156154
3001073,Future Chefs,,,New England,Third Sector,295  Blue Hill AV,Dorchester,MA,02121,419677,+13393680802,0,0,Future ChefsNew EnglandThird Sector419677
3001074,Future Chefs,,"",Third Sector New England,Toni Ecka  Ex. Dir.,520   Albany ST,Roxbury,MA,02118,161416,+13393680802,0,0,Future ChefsThird Sector New EnglandToni Ecka  Ex. Dir.161416
3001075,GALLERIA UMBERTO,,EATON ELIZABETH,"DEUTERIO'S INC.","",287   Hanover ST,Boston,MA,02113,69100,+10000000000,42.36372,-71.05425,"GALLERIA UMBERTODEUTERIO'S INC.69100"
3001076,"GENE'S CHINESE FLATBREAD CAFE",,,"Lao Xi'an Corp.","",86  Bedford ST,Boston,MA,02111,351829,+17816900873,0,0,"GENE'S CHINESE FLATBREAD CAFELao Xi'an Corp.351829"
3001077,GM1,,,Aramark,Aramark Fenway Park,4  Jersey ST,Boston,MA,02215,424258,+16175366683,0,0,GM1AramarkAramark Fenway Park424258
3001078,GRASSHOPPER VEGETARIAN,,,HOAI NGUYEN,"",1 N Beacon ST,Allston,MA,02134,157531,+16172548883,42.353767,-71.137459,GRASSHOPPER VEGETARIANHOAI NGUYEN157531
3001079,GREAT BARBECU INC.,,WONG BILLY Y ETAL,CHEN,WEN DONG,15   Hudson ST,Boston,MA,02111,75854,+16177288699,42.35074,-71.06023,GREAT BARBECU INC.CHENWEN DONG75854
3001080,GREEN DRAGON TAVERN,,,John J Somer Corporation,Ann Somers,11   Marshall ST,Boston,MA,02108,158038,+16173670055,42.361469,-71.056839,GREEN DRAGON TAVERNJohn J Somer CorporationAnn Somers158038
3001081,GREENHILLS BAKERY,,QUINN DERMOT TS,DERMOT QUINN PRES.,"",780   Adams ST,Dorchester,MA,02122,967,+16178258188,42.28327,-71.05557,GREENHILLS BAKERYDERMOT QUINN PRES.967
3001082,GRILL 23 AND BAR,,,SBH CORP.,"",161  Berkeley St,Boston,MA,02116,158191,+16175422255,42.349397,-71.071858,GRILL 23 AND BARSBH CORP.158191
3001083,GROTTO,,COMMONWEALTH LAND TRUST INC,HERRITT,SCOTT,37   Bowdoin ST,Boston,MA,02114,17611,+16175431549,42.35991,-71.063085,GROTTOHERRITTSCOTT17611
3001084,Ga Ga Seafood Restaurant,,"",EFTSROT L L C,"",23   Tyler ST,Boston,MA,02111,170647,+10000000000,42.350724,-71.060979,Ga Ga Seafood RestaurantEFTSROT L L C170647
3001085,Galway House,,CVS  LIC. DEPT. ANABELA SA,Galway House Inc.,Edward Lanzillo,704   Centre ST,Jamaica Plain,MA,02140,155785,+16175249677,42.311569,-71.11418,Galway HouseGalway House Inc.Edward Lanzillo155785
3001086,Garbanzo Mediterranean Fresh,,,Schmidt,Leigha,134  Boylston ST,Boston,MA,02116,352572,+18576157646,0,0,Garbanzo Mediterranean FreshSchmidtLeigha352572
3001087,Garden Halal Restaurant,,,Chitaoui,Mohamed,96   Blackstone ST,Boston,MA,02109,158261,+19787263121,42.361495,-71.056409,Garden Halal RestaurantChitaouiMohamed158261
3001088,Gardner Museum Cafe,,,Peter Crowley Pres.,"",2  Palace RD,Boston,MA,02115,344007,+16175661088,42.338318,-71.100359,Gardner Museum CafePeter Crowley Pres.344007
3001089,Gelato & Chill,,,Chill Gelato LLC,Att: Accounts Payable,201   Brookline AVE,Boston,MA,02215,340960,+16177174989,42.344649,-71.102201,Gelato & ChillChill Gelato LLCAtt: Accounts Payable340960
3001090,Genki Ya of Boston,,,JACK CHEUNG,"",232  Tremont ST,Boston,MA,02116,158131,+16173388686,42.351219,-71.064646,Genki Ya of BostonJACK CHEUNG158131
3001091,George Howell Coffee,,,GHCC Tom Store LLC,Att: Accounts Payable,201   Brookline AVE,Boston,MA,02215,340960,+19786359033,0,0,George Howell CoffeeGHCC Tom Store LLCAtt: Accounts Payable340960
3001092,George Howell Coffee,,,GHCC-DT Crossing Store LLC,George Howell,505  Washington ST,Boston,MA,02111,350866,+19786359033,0,0,George Howell CoffeeGHCC-DT Crossing Store LLCGeorge Howell350866
3001093,Ghost Pepper,,,Osherow,kenneth,120  Savin Hill AV,Dorchester,MA,02125,123171,+16174367676,42.311633,-71.053318,Ghost PepperOsherowkenneth123171
3001094,"Giacomo's Restaurant",,FOUR 31 COLUMBUS AV CONDO TR,Columbus Corporation,"",431   Columbus AVE,Boston,MA,02116,35703,+16175365723,42.344074,-71.077812,"Giacomo's RestaurantColumbus Corporation35703"
3001095,"Giacomo's Ristorante",,TAGLIERI JOHN,Travaglione,Adriana,353   Hanover ST,Boston,MA,02113,155725,+16175930777,42.364557,-71.053439,"Giacomo's RistoranteTravaglioneAdriana155725"
3001096,Gillette Cafeteria,,GILLETTE CAFETERIA EDWARD C. COLEMAN,GILLETTE CAFETERIA,EDWARD C. COLEMAN,800   Boylston ST,Boston,MA,02199,157244,+10000000000,42.343907,-71.056699,Gillette CafeteriaGILLETTE CAFETERIAEDWARD C. COLEMAN157244
3001097,Gillette Cafeteria,,SODEXHO MARRIOTT,SODEXHO MARRIOTT,"",1   Gillette PARK,South Boston,MA,02127,157916,+10000000000,42.343907,-71.056699,Gillette CafeteriaSODEXHO MARRIOTT157916
3001098,Ginger Exchange,,,Christine Chan Pres.,"",1625   Tremont ST,Roxbury,MA,02120,137283,+10000000000,42.33392,-71.10354,Ginger ExchangeChristine Chan Pres.137283
3001099,Ginger Exchange,,KAREN ALBREKTSEN,Symphony Exchange Inc.,"",250   Huntington AVE,Boston,MA,02115,157713,+10000000000,42.33392,-71.10354,Ginger ExchangeSymphony Exchange Inc.157713
3001100,Glass Slipper,,,WILLIAM BENNETT AND,NICK ROMANO,22  Lagrange ST,Boston,MA,02116,351914,+16173382290,0,0,Glass SlipperWILLIAM BENNETT ANDNICK ROMANO351914
3001101,Glasser Coffee Company,,,Glasser Coffee,Alex Kim,589   Washington ST,Boston,MA,02135,406598,+17817896076,0,0,Glasser Coffee CompanyGlasser CoffeeAlex Kim406598
3001102,"Glenn's Kreme & Kone",,"",Vetrano,Glenn,308   Congress ST,Boston,MA,02210,163839,+10000000000,42.351967,-71.049777,"Glenn's Kreme & KoneVetranoGlenn163839"
3001103,Gogo Ya,,,Cushman,Nancy,201   Brookline AVE,Boston,MA,02215,340960,+10000000000,42.344649,-71.102201,Gogo YaCushmanNancy340960
3001104,Golden Chef,,,Lucky Chef Inc.,Att: Accounts Payable,1495  Dorchester AVE,Dorchester,MA,02122,378355,+16174076039,0,0,Golden ChefLucky Chef Inc.Att: Accounts Payable378355
3001105,Golden House,,,Chen,Yan,4403   Washington ST,Boston,MA,02131,400279,+16173238239,0,0,Golden HouseChenYan400279
3001106,Golden Krust Caribbean Bakery & Grill,,GEOFFREY BREWSTER,GK Blue Hills Boston Inc.,Att: Accounts Payable,1614   Blue Hill AVE,Mattapan,MA,02126,157942,+17186557878,42.268881,-71.093351,Golden Krust Caribbean Bakery & GrillGK Blue Hills Boston Inc.Att: Accounts Payable157942
3001107,Gong Cha,,MICHAEL G. KIFLEMARIAM,Cheav,Piseth,281   Huntington AVE,Boston,MA,02115,156904,+16172975126,0,0,Gong ChaCheavPiseth156904
3001108,Gong Cha,,SIK FAN CHOY WONG,Huang,Ying,40   Harrison AVE,Boston,MA,02111,156634,+16172975126,0,0,Gong ChaHuangYing156634
3001109,Gong Cha,,,JNK Beverage Services,Jack Tran,1472  Dorchester AVE,Dorchester,MA,02122,355646,+16172975126,0,0,Gong ChaJNK Beverage ServicesJack Tran355646
3001110,Good Eats,,,Essofi,Mohammed,1002   Tremont ST,Mission Hill,MA,02120,157216,+16174420999,42.336821,-71.084559,Good EatsEssofiMohammed157216
3001111,Goulston & Storrs,,ATT:  CARMELA S. CASSIDY,ATTN:  Nancy Pell,"",390  Atlantic AVE,Boston,MA,02110,158334,+10004821776,42.36293,-71.05126,Goulston & StorrsATTN:  Nancy Pell158334
3001112,Gourmet China House,,CHIN MICHAEL,Authentic China House,Chin Chen Chang,55   Beach ST,Boston,MA,02111,158134,+16172929989,42.351249,-71.06068,Gourmet China HouseAuthentic China HouseChin Chen Chang158134
3001113,Gourmet China House,,CHIN MICHAEL,Lih Ming Chen Pres.,"",55   Beach ST,Boston,MA,02111,158134,+16172929989,42.351249,-71.06068,Gourmet China HouseLih Ming Chen Pres.158134
3001114,Gourmet Fish,,,Brice,Krayla,2   Fairmount AVE,Hyde Park,MA,02136,55689,+17814374151,42.25584,-71.12089,Gourmet FishBriceKrayla55689
3001115,Gracenote Coffee,,RON ORI TS,Barter,Patrick,108   Lincoln ST,Boston,MA,02111,86022,+12076102911,42.35152,-71.05806,Gracenote CoffeeBarterPatrick86022
3001116,Grainmaker,,IMPERIAL REALTY CO INC MASS,Freeman,Christopher,91   Summer ST,Boston,MA,02110,132057,+18574886679,42.353733,-71.058509,GrainmakerFreemanChristopher132057
3001117,Granary Tavern,,CARRIGAN CAROL A,170 L L C,"",168   Milk ST,Boston,MA,02109,95435,+16174517400,42.358727,-71.052604,Granary Tavern170 L L C95435
3001118,Grand Tour,,TALANIAN NEVART TS,Select Oyster LLC,Michael Serpa,314   Newbury ST,Boston,MA,02115,101543,+16178186488,42.348617,-71.085334,Grand TourSelect Oyster LLCMichael Serpa101543
3001119,GrandTen Distilling,,"",Nuernberger Pres.,Matthew,383   Dorchester AVE,South Boston,MA,02127,225399,+16172690497,42.33508,-71.05729,GrandTen DistillingNuernberger Pres.Matthew225399
