DimB_SK,DimL_SK,DimV_SK,ViolationLevel
3000544,2000260,100032,1
3000544,2000260,100033,1
3000544,2000260,100038,1
3000544,2000260,100043,2
3000544,2000260,100044,1
3000544,2000260,100047,1
3000544,2000260,100052,2
3000544,2000260,100054,3
3000544,2000260,100061,1
3000544,2000260,100062,1
3000544,2000260,100064,1
3000544,2000260,100071,3
3000544,2000260,100075,1
3000544,2000260,100102,2
3000544,2000260,100234,1
3000544,2000260,100255,1
3000544,2000260,100277,1
3000544,2000260,100296,3
3000544,2000260,100304,2
3000544,2000260,100306,1
3000544,2000260,100343,1
3000544,2000260,100366,1
3000544,2000260,100372,1
3000544,2000260,100374,1
3000544,2000260,100413,0
3000544,2000260,100415,3
3000545,2000890,100000,0
3000545,2000890,100009,1
3000545,2000890,100011,3
3000545,2000890,100014,3
3000545,2000890,100021,3
3000545,2000890,100023,1
3000545,2000890,100025,1
3000545,2000890,100028,3
3000545,2000890,100032,1
3000545,2000890,100033,1
3000545,2000890,100035,1
3000545,2000890,100037,1
3000545,2000890,100038,1
3000545,2000890,100042,1
3000545,2000890,100043,2
3000545,2000890,100044,1
3000545,2000890,100045,1
3000545,2000890,100051,1
3000545,2000890,100053,3
3000545,2000890,100055,1
3000545,2000890,100056,1
3000545,2000890,100060,2
3000545,2000890,100061,1
3000545,2000890,100062,1
3000545,2000890,100063,1
3000545,2000890,100064,1
3000545,2000890,100065,1
3000545,2000890,100070,3
3000545,2000890,100075,1
3000545,2000890,100083,1
3000545,2000890,100139,1
3000545,2000890,100220,2
3000545,2000890,100234,1
3000545,2000890,100335,1
3000545,2000890,100355,2
3000545,2000890,100356,2
3000545,2000890,100413,0
3000545,2000890,100416,3
3000546,2001540,100014,3
3000546,2001540,100017,1
3000546,2001540,100023,1
3000546,2001540,100028,3
3000546,2001540,100029,3
3000546,2001540,100032,1
3000546,2001540,100033,1
3000546,2001540,100036,1
3000546,2001540,100037,1
3000546,2001540,100038,1
3000546,2001540,100040,1
3000546,2001540,100042,1
3000546,2001540,100043,2
3000546,2001540,100055,1
3000546,2001540,100059,1
3000546,2001540,100062,1
3000546,2001540,100064,1
3000546,2001540,100075,1
3000546,2001540,100100,1
3000546,2001540,100102,2
3000546,2001540,100129,3
3000546,2001540,100166,3
3000546,2001540,100167,3
3000546,2001540,100168,2
3000546,2001540,100205,1
3000546,2001540,100226,2
3000546,2001540,100234,1
3000546,2001540,100254,1
3000546,2001540,100255,1
3000546,2001540,100256,2
3000546,2001540,100260,1
3000546,2001540,100306,1
3000546,2001540,100335,1
3000546,2001540,100366,1
3000546,2001540,100413,0
3000546,2001540,100417,3
3000547,2002270,100000,0
3000547,2002270,100130,1
3000547,2002270,100234,1
3000547,2002270,100255,1
3000547,2002270,100360,1
3000547,2002270,100375,1
3000548,2000112,100000,0
3000548,2000112,100023,1
3000548,2000112,100028,3
3000548,2000112,100031,1
3000548,2000112,100032,1
3000548,2000112,100033,1
3000548,2000112,100036,1
3000548,2000112,100037,1
3000548,2000112,100038,1
3000548,2000112,100041,3
3000548,2000112,100042,1
3000548,2000112,100043,2
3000548,2000112,100044,1
3000548,2000112,100047,1
3000548,2000112,100051,1
3000548,2000112,100054,3
3000548,2000112,100055,1
3000548,2000112,100056,1
3000548,2000112,100062,1
3000548,2000112,100075,1
3000548,2000112,100081,2
3000548,2000112,100083,1
3000548,2000112,100084,2
3000548,2000112,100102,2
3000548,2000112,100139,1
3000548,2000112,100143,1
3000548,2000112,100167,3
3000548,2000112,100185,1
3000548,2000112,100226,2
3000548,2000112,100234,1
3000548,2000112,100255,1
3000548,2000112,100256,2
3000548,2000112,100258,3
3000548,2000112,100260,1
3000548,2000112,100306,1
3000548,2000112,100333,1
3000548,2000112,100335,1
3000548,2000112,100341,1
3000548,2000112,100356,2
3000548,2000112,100369,2
3000548,2000112,100372,1
3000548,2000112,100374,1
3000548,2000112,100384,3
3000548,2000112,100388,2
3000548,2000112,100413,0
3000548,2000112,100415,3
3000548,2000112,100416,3
3000548,2000112,100417,3
3000549,2000113,100000,0
3000549,2000113,100023,1
3000549,2000113,100038,1
3000549,2000113,100041,3
3000549,2000113,100044,1
3000549,2000113,100051,1
3000549,2000113,100056,1
3000549,2000113,100062,1
3000549,2000113,100063,1
3000549,2000113,100064,1
3000549,2000113,100066,1
3000549,2000113,100075,1
3000550,2000009,100000,0
3000550,2000009,100023,1
3000550,2000009,100028,3
3000550,2000009,100029,3
3000550,2000009,100033,1
3000550,2000009,100036,1
3000550,2000009,100038,1
3000550,2000009,100041,3
3000550,2000009,100043,2
3000550,2000009,100044,1
3000550,2000009,100054,3
3000550,2000009,100060,2
3000550,2000009,100064,1
3000550,2000009,100083,1
3000550,2000009,100084,2
3000550,2000009,100304,2
3000550,2000009,100369,2
3000550,2000009,100417,3
3000551,2000002,100000,0
3000551,2000002,100023,1
3000551,2000002,100037,1
3000551,2000002,100038,1
3000551,2000002,100041,3
3000551,2000002,100042,1
3000551,2000002,100044,1
3000551,2000002,100045,1
3000551,2000002,100051,1
3000551,2000002,100054,3
3000551,2000002,100055,1
3000551,2000002,100060,2
3000551,2000002,100070,3
3000551,2000002,100075,1
3000551,2000002,100416,3
3000551,2000002,100417,3
3000552,2002703,100000,0
3000552,2002703,100009,1
3000552,2002703,100014,3
3000552,2002703,100033,1
3000552,2002703,100042,1
3000552,2002703,100054,3
3000552,2002703,100358,1
3000552,2002703,100416,3
3000552,2002703,100417,3
3000553,2002231,100139,1
3000553,2002231,100208,2
3000553,2002231,100243,1
3000553,2002231,100260,1
3000553,2002231,100335,1
3000553,2002231,100340,1
3000553,2002231,100372,1
3000553,2002231,100382,2
3000553,2002231,100413,0
3000554,2002040,100000,0
3000555,2001609,100000,0
3000555,2001609,100011,3
3000555,2001609,100064,1
3000555,2001609,100283,1
3000555,2001609,100376,1
3000555,2001609,100419,2
3000556,2002779,100000,0
3000556,2002779,100008,2
3000556,2002779,100009,1
3000556,2002779,100014,3
3000556,2002779,100017,1
3000556,2002779,100023,1
3000556,2002779,100028,3
3000556,2002779,100031,1
3000556,2002779,100036,1
3000556,2002779,100043,2
3000556,2002779,100044,1
3000556,2002779,100047,1
3000556,2002779,100049,3
3000556,2002779,100051,1
3000556,2002779,100054,3
3000556,2002779,100055,1
3000556,2002779,100061,1
3000556,2002779,100063,1
3000556,2002779,100064,1
3000556,2002779,100066,1
3000556,2002779,100069,3
3000556,2002779,100075,1
3000556,2002779,100417,3
3000557,2000454,100000,0
3000557,2000454,100033,1
3000557,2000454,100037,1
3000557,2000454,100042,1
3000557,2000454,100044,1
3000557,2000454,100062,1
3000557,2000454,100064,1
3000557,2000454,100139,1
3000557,2000454,100240,2
3000557,2000454,100335,1
3000557,2000454,100360,1
3000557,2000454,100372,1
3000557,2000454,100413,0
3000558,2001332,100000,0
3000558,2001332,100009,1
3000558,2001332,100017,1
3000558,2001332,100031,1
3000558,2001332,100044,1
3000558,2001332,100059,1
3000558,2001332,100064,1
3000559,2000228,100000,0
3000559,2000228,100009,1
3000559,2000228,100021,3
3000559,2000228,100033,1
3000559,2000228,100038,1
3000559,2000228,100043,2
3000559,2000228,100044,1
3000559,2000228,100051,1
3000559,2000228,100062,1
3000559,2000228,100063,1
3000559,2000228,100064,1
3000560,2001428,100000,0
3000560,2001428,100009,1
3000560,2001428,100011,3
3000560,2001428,100013,3
3000560,2001428,100023,1
3000560,2001428,100024,1
3000560,2001428,100025,1
3000560,2001428,100036,1
3000560,2001428,100037,1
3000560,2001428,100042,1
3000560,2001428,100043,2
3000560,2001428,100044,1
3000560,2001428,100055,1
3000560,2001428,100064,1
3000560,2001428,100075,1
3000560,2001428,100083,1
3000560,2001428,100084,2
3000560,2001428,100102,2
3000560,2001428,100128,1
3000560,2001428,100129,3
3000560,2001428,100137,1
3000560,2001428,100139,1
3000560,2001428,100143,1
3000560,2001428,100144,1
3000560,2001428,100151,1
3000560,2001428,100164,1
3000560,2001428,100167,3
3000560,2001428,100168,2
3000560,2001428,100169,3
3000560,2001428,100175,1
3000560,2001428,100203,1
3000560,2001428,100228,2
3000560,2001428,100234,1
3000560,2001428,100255,1
3000560,2001428,100256,2
3000560,2001428,100260,1
3000560,2001428,100304,2
3000560,2001428,100306,1
3000560,2001428,100322,1
3000560,2001428,100328,1
3000560,2001428,100333,1
3000560,2001428,100340,1
3000560,2001428,100341,1
3000560,2001428,100355,2
3000560,2001428,100356,2
3000560,2001428,100366,1
3000560,2001428,100369,2
3000560,2001428,100372,1
3000560,2001428,100413,0
3000560,2001428,100417,3
3000561,2002256,100128,1
3000561,2002256,100129,3
3000561,2002256,100137,1
3000561,2002256,100139,1
3000561,2002256,100151,1
3000561,2002256,100166,3
3000561,2002256,100167,3
3000561,2002256,100168,2
3000561,2002256,100175,1
3000561,2002256,100185,1
3000561,2002256,100227,2
3000561,2002256,100228,2
3000561,2002256,100255,1
3000561,2002256,100260,1
3000561,2002256,100302,2
3000561,2002256,100304,2
3000561,2002256,100306,1
3000561,2002256,100327,1
3000561,2002256,100328,1
3000561,2002256,100333,1
3000561,2002256,100341,1
3000561,2002256,100356,2
3000561,2002256,100358,1
3000561,2002256,100366,1
3000561,2002256,100372,1
3000561,2002256,100381,1
3000561,2002256,100413,0
3000562,2000280,100000,0
3000562,2000280,100007,3
3000562,2000280,100009,1
3000562,2000280,100018,1
3000562,2000280,100023,1
3000562,2000280,100025,1
3000562,2000280,100031,1
3000562,2000280,100032,1
3000562,2000280,100033,1
3000562,2000280,100036,1
3000562,2000280,100044,1
3000562,2000280,100051,1
3000562,2000280,100053,3
3000562,2000280,100055,1
3000562,2000280,100062,1
3000562,2000280,100064,1
3000562,2000280,100075,1
3000562,2000280,100083,1
3000562,2000280,100084,2
3000562,2000280,100102,2
3000562,2000280,100129,3
3000562,2000280,100130,1
3000562,2000280,100137,1
3000562,2000280,100139,1
3000562,2000280,100143,1
3000562,2000280,100146,1
3000562,2000280,100165,2
3000562,2000280,100166,3
3000562,2000280,100168,2
3000562,2000280,100175,1
3000562,2000280,100176,2
3000562,2000280,100205,1
3000562,2000280,100228,2
3000562,2000280,100234,1
3000562,2000280,100243,1
3000562,2000280,100256,2
3000562,2000280,100260,1
3000562,2000280,100289,2
3000562,2000280,100304,2
3000562,2000280,100325,1
3000562,2000280,100328,1
3000562,2000280,100333,1
3000562,2000280,100335,1
3000562,2000280,100343,1
3000562,2000280,100347,1
3000562,2000280,100356,2
3000562,2000280,100358,1
3000562,2000280,100366,1
3000562,2000280,100369,2
3000562,2000280,100372,1
3000562,2000280,100413,0
3000562,2000280,100417,3
3000563,2001707,100000,0
3000563,2001707,100033,1
3000563,2001707,100081,2
3000563,2001707,100083,1
3000563,2001707,100088,2
3000563,2001707,100094,3
3000563,2001707,100102,2
3000563,2001707,100128,1
3000563,2001707,100129,3
3000563,2001707,100130,1
3000563,2001707,100137,1
3000563,2001707,100139,1
3000563,2001707,100162,1
3000563,2001707,100164,1
3000563,2001707,100166,3
3000563,2001707,100167,3
3000563,2001707,100168,2
3000563,2001707,100194,1
3000563,2001707,100205,1
3000563,2001707,100226,2
3000563,2001707,100228,2
3000563,2001707,100234,1
3000563,2001707,100239,3
3000563,2001707,100243,1
3000563,2001707,100256,2
3000563,2001707,100260,1
3000563,2001707,100322,1
3000563,2001707,100325,1
3000563,2001707,100333,1
3000563,2001707,100335,1
3000563,2001707,100340,1
3000563,2001707,100341,1
3000563,2001707,100358,1
3000563,2001707,100366,1
3000563,2001707,100368,1
3000563,2001707,100369,2
3000563,2001707,100372,1
3000564,2001880,100000,0
3000564,2001880,100128,1
3000564,2001880,100130,1
3000564,2001880,100137,1
3000564,2001880,100139,1
3000564,2001880,100144,1
3000564,2001880,100163,3
3000564,2001880,100166,3
3000564,2001880,100167,3
3000564,2001880,100176,2
3000564,2001880,100185,1
3000564,2001880,100206,2
3000564,2001880,100226,2
3000564,2001880,100228,2
3000564,2001880,100260,1
3000564,2001880,100306,1
3000564,2001880,100318,1
3000564,2001880,100319,1
3000564,2001880,100333,1
3000564,2001880,100335,1
3000564,2001880,100348,1
3000564,2001880,100350,1
3000564,2001880,100355,2
3000564,2001880,100413,0
3000565,2002118,100000,0
3000565,2002118,100084,2
3000565,2002118,100099,1
3000565,2002118,100102,2
3000565,2002118,100129,3
3000565,2002118,100139,1
3000565,2002118,100143,1
3000565,2002118,100146,1
3000565,2002118,100167,3
3000565,2002118,100206,2
3000565,2002118,100228,2
3000565,2002118,100234,1
3000565,2002118,100256,2
3000565,2002118,100260,1
3000565,2002118,100335,1
3000565,2002118,100372,1
3000565,2002118,100374,1
3000565,2002118,100376,1
3000565,2002118,100407,2
3000565,2002118,100413,0
3000566,2000206,100000,0
3000566,2000206,100013,3
3000566,2000206,100025,1
3000566,2000206,100038,1
3000566,2000206,100040,1
3000566,2000206,100044,1
3000566,2000206,100062,1
3000566,2000206,100102,2
3000566,2000206,100136,3
3000566,2000206,100143,1
3000566,2000206,100198,1
3000566,2000206,100227,2
3000566,2000206,100228,2
3000566,2000206,100258,3
3000566,2000206,100260,1
3000566,2000206,100267,3
3000566,2000206,100335,1
3000566,2000206,100366,1
3000566,2000206,100413,0
3000567,2000496,100000,0
3000567,2000496,100014,3
3000567,2000496,100023,1
3000567,2000496,100025,1
3000567,2000496,100031,1
3000567,2000496,100033,1
3000567,2000496,100036,1
3000567,2000496,100037,1
3000567,2000496,100038,1
3000567,2000496,100041,3
3000567,2000496,100042,1
3000567,2000496,100043,2
3000567,2000496,100044,1
3000567,2000496,100045,1
3000567,2000496,100051,1
3000567,2000496,100054,3
3000567,2000496,100055,1
3000567,2000496,100058,1
3000567,2000496,100061,1
3000567,2000496,100062,1
3000567,2000496,100064,1
3000567,2000496,100075,1
3000567,2000496,100102,2
3000567,2000496,100139,1
3000567,2000496,100143,1
3000567,2000496,100185,1
3000567,2000496,100206,2
3000567,2000496,100234,1
3000567,2000496,100257,1
3000567,2000496,100283,1
3000567,2000496,100304,2
3000567,2000496,100335,1
3000567,2000496,100341,1
3000567,2000496,100366,1
3000567,2000496,100408,1
3000568,2000506,100000,0
3000568,2000506,100009,1
3000568,2000506,100013,3
3000568,2000506,100014,3
3000568,2000506,100015,3
3000568,2000506,100019,1
3000568,2000506,100021,3
3000568,2000506,100023,1
3000568,2000506,100025,1
3000568,2000506,100029,3
3000568,2000506,100030,3
3000568,2000506,100031,1
3000568,2000506,100032,1
3000568,2000506,100033,1
3000568,2000506,100035,1
3000568,2000506,100036,1
3000568,2000506,100037,1
3000568,2000506,100038,1
3000568,2000506,100041,3
3000568,2000506,100042,1
3000568,2000506,100043,2
3000568,2000506,100044,1
3000568,2000506,100045,1
3000568,2000506,100046,1
3000568,2000506,100047,1
3000568,2000506,100048,1
3000568,2000506,100051,1
3000568,2000506,100052,2
3000568,2000506,100053,3
3000568,2000506,100054,3
3000568,2000506,100055,1
3000568,2000506,100057,1
3000568,2000506,100058,1
3000568,2000506,100060,2
3000568,2000506,100061,1
3000568,2000506,100062,1
3000568,2000506,100063,1
3000568,2000506,100064,1
3000568,2000506,100065,1
3000568,2000506,100066,1
3000568,2000506,100071,3
3000568,2000506,100075,1
3000568,2000506,100083,1
3000568,2000506,100084,2
3000568,2000506,100130,1
3000568,2000506,100136,3
3000568,2000506,100137,1
3000568,2000506,100139,1
3000568,2000506,100144,1
3000568,2000506,100167,3
3000568,2000506,100198,1
3000568,2000506,100260,1
3000568,2000506,100306,1
3000568,2000506,100307,3
3000568,2000506,100335,1
3000568,2000506,100343,1
3000568,2000506,100369,2
3000568,2000506,100408,1
3000568,2000506,100415,3
3000568,2000506,100416,3
3000568,2000506,100417,3
3000569,2002292,100084,2
3000569,2002292,100098,1
3000569,2002292,100109,2
3000569,2002292,100128,1
3000569,2002292,100154,3
3000569,2002292,100162,1
3000569,2002292,100179,3
3000569,2002292,100188,1
3000569,2002292,100198,1
3000569,2002292,100199,1
3000569,2002292,100212,1
3000569,2002292,100215,1
3000569,2002292,100231,1
3000569,2002292,100300,1
3000569,2002292,100312,1
3000569,2002292,100335,1
3000569,2002292,100350,1
3000569,2002292,100372,1
3000569,2002292,100378,1
3000570,2000460,100000,0
3000570,2000460,100001,3
3000570,2000460,100009,1
3000570,2000460,100012,3
3000570,2000460,100013,3
3000570,2000460,100014,3
3000570,2000460,100019,1
3000570,2000460,100021,3
3000570,2000460,100023,1
3000570,2000460,100025,1
3000570,2000460,100028,3
3000570,2000460,100029,3
3000570,2000460,100030,3
3000570,2000460,100031,1
3000570,2000460,100032,1
3000570,2000460,100033,1
3000570,2000460,100037,1
3000570,2000460,100038,1
3000570,2000460,100041,3
3000570,2000460,100042,1
3000570,2000460,100043,2
3000570,2000460,100044,1
3000570,2000460,100045,1
3000570,2000460,100049,3
3000570,2000460,100050,2
3000570,2000460,100051,1
3000570,2000460,100053,3
3000570,2000460,100054,3
3000570,2000460,100055,1
3000570,2000460,100056,1
3000570,2000460,100057,1
3000570,2000460,100058,1
3000570,2000460,100059,1
3000570,2000460,100060,2
